SDSS_name,objID,L_pred
SDSS J125013.84+073444.4,1237661971725680675,0.99
SDSS J093148.65+072405.1,1237660412115222596,0.98
SDSS J085658.24+533508.9,1237651250950111450,0.94
SDSS J155510.90+521006.5,1237651251511951475,0.99
SDSS J080658.20+460821.9,1237651271883817175,0.96
SDSS J121901.38+670842.2,1237651272437399607,0.94
SDSS J092715.67+595137.0,1237651538166612055,0.97
SDSS J132340.70+012142.5,1237651735229235463,0.87
SDSS J151157.34+014834.3,1237651736314839325,0.92
SDSS J233224.44+155052.7,1237652944783015999,0.94
SDSS J094049.65+563941.5,1237653614260453511,0.99
SDSS J074956.03+260213.6,1237657628967764408,0.89
SDSS J092324.47+410113.6,1237658205034512621,0.95
SDSS J092325.74+062641.1,1237658300600156312,0.96
SDSS J111640.83+075748.5,1237658424631558270,0.97
SDSS J112405.89+454840.0,1237661356466438168,0.96
SDSS J091841.47+332505.0,1237661383843840184,0.99
SDSS J171510.56+291547.5,1237655473974345996,0.86
SDSS J103705.40+124614.0,1237661068715360470,0.96
SDSS J162020.79+011342.3,1237648675606430099,0.98
SDSS J125536.89-005301.6,1237648720163111002,0.85
SDSS J113325.40-022251.4,1237650761850749106,0.94
SDSS J032321.04-062902.8,1237652901307023568,0.98
SDSS J113631.12+024500.1,1237654030329708673,0.99
SDSS J094434.96+554546.2,1237654381980483709,0.99
SDSS J093451.74+345545.3,1237661138493112332,0.87
SDSS J124521.61+614139.8,1237655463770062945,0.97
SDSS J133011.48-013947.2,1237655499737727088,0.86
SDSS J215824.97-004422.6,1237656567582687298,0.95
SDSS J125219.08+481143.2,1237661358620475495,0.9
SDSS J112502.48+564155.0,1237657611801002052,0.9
SDSS J121943.27+530333.7,1237657630066081909,0.9
SDSS J080315.44+304747.3,1237657630580801577,0.97
SDSS J095033.34+521729.2,1237657634874720417,0.98
SDSS J084931.02+391235.0,1237657776078848107,0.98
SDSS J112900.53+090521.7,1237658491739111525,0.85
SDSS J102714.86+083300.9,1237658492269297866,0.91
SDSS J124016.60+103106.7,1237658493357457493,0.97
SDSS J155759.46+400202.3,1237659132753870944,0.91
SDSS J032555.30-003955.8,1237660239777431855,0.98
SDSS J032323.94+002643.5,1237660241387782266,0.99
SDSS J082329.85+270811.4,1237660957572071549,0.98
SDSS J141814.91+005327.9,1237648705664450617,0.97
SDSS J103657.37+001347.1,1237648721758519438,0.89
SDSS J130353.55+472311.3,1237661434848477202,0.98
SDSS J081341.02+455937.4,1237651251482460467,0.99
SDSS J080015.60+451358.5,1237651272420098274,0.98
SDSS J095200.03+023512.0,1237651754533191985,0.88
SDSS J122732.97+061400.0,1237654881798520846,0.99
SDSS J161218.79+492353.4,1237655130373357664,0.96
SDSS J161939.53+475223.6,1237655130374209707,0.98
SDSS J145839.44+011657.5,1237655468060377386,0.97
SDSS J130738.69-005632.8,1237648720164421639,0.99
SDSS J093813.89+482317.9,1237657244045934749,0.97
SDSS J094137.81+484013.9,1237657591386210564,0.95
SDSS J100154.92+531536.3,1237657634875572387,0.97
SDSS J100152.30+442838.7,1237657874332647592,0.94
SDSS J130739.59-005628.4,1237648720164421644,0.99
SDSS J085039.93+362802.6,1237658205031104561,0.99
SDSS J104451.72+063548.6,1237658298998325342,0.97
SDSS J145855.13+480100.2,1237659132748103707,0.89
SDSS J161941.97+374822.6,1237659162276593873,0.96
SDSS J085752.97+074459.2,1237660669808935010,0.99
SDSS J100057.00+111055.5,1237661068174557280,0.99
SDSS J121209.45+141832.8,1237661068725518432,0.92
SDSS J131924.03+452301.5,1237661360223617219,0.99
SDSS J015010.36+124324.3,1237649918434214029,0.97
SDSS J130843.27-020805.7,1237650371026354278,0.99
SDSS J155132.18+520253.3,1237651250974949571,0.89
SDSS J081249.97+472633.6,1237651271884538006,0.98
SDSS J111827.86+650155.7,1237651067350351957,0.97
SDSS J094112.93+610340.7,1237651538167529639,0.96
SDSS J155203.32+544019.9,1237651538187452545,0.97
SDSS J223507.00-084555.2,1237652600109662317,0.98
SDSS J214249.98-064949.1,1237652936184233993,0.98
SDSS J232742.85+143241.0,1237652943171879101,0.98
SDSS J094558.80+030842.6,1237654600488124525,0.96
SDSS J100513.12+040948.9,1237654605321928898,0.89
SDSS J082509.35+421801.0,1237654653101146227,0.94
SDSS J121755.81+055211.2,1237655126619848789,0.98
SDSS J150806.85+022553.1,1237655469672038603,0.98
SDSS J150851.10+024802.6,1237655470208975093,0.95
SDSS J145309.60-022014.3,1237655691940724966,0.91
SDSS J150924.03+051427.7,1237655743483019590,0.93
SDSS J205432.42+000231.0,1237656568649417505,0.97
SDSS J085635.48+390323.1,1237657628976152857,0.98
SDSS J122256.59+674537.5,1237658608222863474,0.98
SDSS J111817.05+534459.6,1237658801497178131,0.88
SDSS J111458.37+545741.1,1237658803107659839,0.93
SDSS J113428.93+552009.9,1237658803108905047,0.85
SDSS J153348.82+422908.3,1237659118792671363,0.96
SDSS J081246.44+262142.3,1237660765908434980,0.98
SDSS J090255.29+091428.7,1237661068705136939,0.92
SDSS J123455.90+153356.2,1237661070338555922,0.98
SDSS J102344.28+373828.1,1237661136886890642,0.98
SDSS J160419.63-003815.8,1237648703528567015,0.98
SDSS J102224.13+011153.6,1237648722830688271,0.99
SDSS J122921.63+010325.0,1237648722844581994,0.99
SDSS J013142.28+133455.7,1237649918969118853,0.97
SDSS J171409.03+584906.2,1237651212824019231,0.98
SDSS J154601.30+024251.2,1237651737929121942,0.98
SDSS J232714.80-092313.1,1237653441911652405,0.99
SDSS J120031.40+042703.3,1237654604797640830,0.9
SDSS J170335.07+364858.8,1237654952671379859,0.91
SDSS J112833.41+583346.2,1237655107301277787,0.92
SDSS J232227.39+134857.0,1237656241168056630,0.85
SDSS J230410.27+150454.7,1237656496718413952,0.88
SDSS J231439.13-092619.9,1237656538591854690,0.98
SDSS J084945.52+401446.9,1237657400806015093,0.96
SDSS J102810.11+495837.2,1237657630595285131,0.9
SDSS J084617.91+374148.0,1237657775004516535,0.98
SDSS J150556.81+421334.2,1237658205061251104,0.96
SDSS J115610.31+603121.0,1237658312939798567,0.99
SDSS J134007.49-025254.7,1237655498128163008,0.87
SDSS J105133.75+080953.7,1237658425165742187,0.96
SDSS J113846.34+105301.3,1237658493887709286,0.98
SDSS J095326.06+075154.9,1237660583905722500,0.97
SDSS J092052.71+352205.8,1237660764842164279,0.98
SDSS J080431.10+401221.7,1237654390566748171,0.95
SDSS J092056.05+104158.1,1237661923942268977,0.99
SDSS J110257.75-005743.6,1237648720150724863,0.98
SDSS J094014.71+004233.2,1237648722289164506,0.99
SDSS J081522.35+440352.1,1237654391642325270,0.88
SDSS J123911.38+004302.8,1237648722308759778,0.91
SDSS J144325.41+585315.6,1237651249896095765,0.98
SDSS J144827.20+630210.4,1237651539256082494,0.99
SDSS J123012.10+033439.9,1237651737907757147,0.93
SDSS J011407.17-102152.9,1237652899682320489,0.93
SDSS J092029.36+550633.0,1237653614795948052,0.99
SDSS J084824.51+471721.0,1237654653640900642,0.99
SDSS J170942.56+362453.7,1237654953745514869,0.99
SDSS J143635.85+574749.0,1237655369832595580,0.96
SDSS J073800.16+311457.4,1237654653631725961,0.95
SDSS J144317.61-024514.3,1237655691402805427,0.99
SDSS J091555.52+441958.0,1237657242432897134,0.97
SDSS J123007.18+585550.2,1237658310794150025,0.85
SDSS J102433.20+080837.2,1237658491732164700,0.96
SDSS J111445.63+101329.3,1237658493348216989,0.96
SDSS J101658.69+493737.8,1237658800418914456,0.98
SDSS J160301.41+393843.0,1237659133291200545,1.0
SDSS J100256.24+422404.4,1237660635993407572,0.97
SDSS J101229.20+112718.2,1237661066028449906,0.96
SDSS J170045.07+274938.8,1237661387085513201,0.95
SDSS J133239.51+564433.5,1237661418209869983,0.99
SDSS J115554.89+435633.4,1237661849856901227,0.98
SDSS J130938.75+451609.2,1237661874017992899,0.99
SDSS J012709.53+144634.6,1237649954404434068,0.99
SDSS J100802.16+635924.4,1237651539243106373,0.95
SDSS J132638.78+021849.3,1237651736303304768,0.97
SDSS J090902.49+535340.3,1237653614795030746,0.87
SDSS J103549.55+633213.7,1237654400761790563,0.88
SDSS J111622.33+044258.5,1237654605329662116,0.88
SDSS J090901.57+494536.4,1237654653105864846,0.97
SDSS J153939.44+031156.5,1237654880208879697,0.98
SDSS J153933.20+011610.3,1237655468601770176,0.98
SDSS J003234.97+150210.4,1237656495653978244,0.91
SDSS J013148.10+003945.8,1237657071694053617,0.98
SDSS J091741.75+440217.6,1237657241896091789,0.99
SDSS J115656.16+553036.2,1237657591395713157,0.99
SDSS J100232.91+444717.4,1237658205038051448,0.94
SDSS J162337.97+391212.6,1237659324955427180,0.99
SDSS J115920.00+474241.5,1237660636002648134,0.97
SDSS J110323.32+124914.0,1237661813877309487,0.97
SDSS J130812.75+522759.4,1237661959367098583,0.97
SDSS J115915.00+423400.6,1237661967428419744,0.99
SDSS J132647.15+404950.7,1237662193995153481,0.93
SDSS J133735.77+601513.3,1237655463772881032,0.96
SDSS J131325.99+085856.4,1237662262699032642,0.95
SDSS J111422.66+620419.5,1237655465376022651,0.97
SDSS J025245.02-075221.9,1237652900766810201,0.97
SDSS J105247.57+015241.5,1237654029251182804,0.92
SDSS J101620.49+044919.2,1237654602102079513,0.98
SDSS J110106.56+043758.4,1237654605328023638,0.98
SDSS J170017.86+382333.8,1237655504570155415,0.99
SDSS J123950.22+034749.2,1237655123937919065,0.99
SDSS J130454.21+034928.0,1237655123940606085,0.96
SDSS J090706.77+423542.4,1237657241895043153,0.95
SDSS J231347.06+134115.3,1237656241167139033,0.99
SDSS J084812.48+364650.7,1237657627901231120,0.99
SDSS J075142.16+273626.5,1237657630042161415,0.99
SDSS J095011.12+441742.1,1237658205573939256,0.99
SDSS J120312.45+575336.5,1237661353780052022,0.94
SDSS J123849.38+445730.7,1237661872941891686,0.94
SDSS J114041.31+123446.7,1237661950250385474,0.99
SDSS J132259.38+080550.2,1237661972802961625,0.98
SDSS J125340.62+064730.8,1237661974940221560,0.93
SDSS J102614.50+372733.8,1237662226205245548,0.98
SDSS J125417.61+511022.3,1237662300818243698,0.99
SDSS J164224.69+262828.5,1237662474234626390,0.97
SDSS J154538.57+090328.3,1237662636373901392,0.99
SDSS J160149.71+080853.8,1237662636375670925,0.97
SDSS J111827.27+573518.9,1237657222562119805,0.91
SDSS J135330.71-010301.9,1237648702977409073,0.88
SDSS J145833.92+033106.6,1237651822176305295,0.96
SDSS J014636.92+144131.0,1237653652919943247,0.96
SDSS J130320.74+650812.9,1237654610680807589,0.92
SDSS J132950.35-012544.5,1237655495979106610,0.96
SDSS J151930.95+050627.2,1237655743484133624,0.98
SDSS J002938.37+002437.3,1237657191445299439,0.95
SDSS J112203.68+554432.0,1237657610726932628,0.85
SDSS J231226.29+134335.6,1237656241167007831,0.95
SDSS J090827.91+471917.9,1237657771779424264,0.86
SDSS J103145.04+464018.1,1237658204503539910,0.97
SDSS J114518.08+493413.5,1237658204509044935,0.98
SDSS J100946.27+051022.5,1237658297920782428,0.97
SDSS J163716.45+355844.5,1237659324957262107,0.99
SDSS J100522.96+114344.3,1237661068711952475,0.98
SDSS J115404.25+142940.3,1237661069260488844,0.97
SDSS J112205.96+144352.7,1237661069793951911,0.99
SDSS J141226.51+454125.4,1237661150310105133,0.97
SDSS J100520.08+362603.1,1237661382237552798,0.94
SDSS J153904.54+321537.5,1237661850413301931,0.88
SDSS J134650.37+423904.7,1237661872410460204,0.97
SDSS J125950.90+125758.2,1237661950795710478,0.9
SDSS J113536.08+420233.9,1237661967426519178,0.96
SDSS J132500.87+374222.6,1237662223536226428,0.95
SDSS J120801.96+391436.1,1237662224066478247,0.99
SDSS J122126.37+394150.1,1237662224604528711,0.94
SDSS J134001.33+072202.8,1237662246593822914,0.96
SDSS J081523.41+284407.2,1237657877005599005,0.97
SDSS J155517.83+290621.2,1237662307272818861,0.97
SDSS J143052.23+123646.0,1237662636902580285,0.86
SDSS J140814.39+354412.5,1237662661595103415,0.99
SDSS J232444.63+010148.2,1237663278460764313,0.97
SDSS J003052.16+003143.5,1237663716017700998,0.93
SDSS J124851.67+491807.4,1237658203976695965,0.86
SDSS J074614.28+464455.2,1237663915726536892,0.98
SDSS J124701.94+403547.1,1237664295829504032,1.0
SDSS J135604.44+381815.0,1237664295835402302,0.94
SDSS J082049.31+223927.9,1237664668422438995,0.89
SDSS J075640.51+165512.4,1237664874040721629,0.92
SDSS J082656.14+040503.5,1237658299520188422,0.88
SDSS J111920.23+344957.1,1237665025973420128,0.97
SDSS J150751.24+272707.2,1237665102216102110,0.99
SDSS J145532.98+272031.8,1237665126948208752,0.97
SDSS J093017.36+263828.5,1237665127453950127,0.98
SDSS J150755.37+202756.4,1237665548357927175,0.94
SDSS J085007.63+214113.0,1237667109040226439,0.99
SDSS J110852.24+294804.4,1237667212670206006,0.98
SDSS J094431.77+243016.4,1237667254537420956,0.98
SDSS J104826.52+065801.3,1237658299535589663,0.98
SDSS J104153.37+004735.5,1237648722295914556,0.98
SDSS J101105.24+011326.6,1237648722829443259,0.98
SDSS J171437.37+574938.2,1237651212287606799,0.95
SDSS J083002.02+494109.8,1237651251484491984,0.98
SDSS J103509.00+642702.5,1237651271895744566,0.91
SDSS J002536.50+140655.2,1237653650763939962,0.93
SDSS J084633.29+482548.2,1237654381975502873,0.98
SDSS J135519.36+041012.6,1237655125019853025,0.93
SDSS J164405.20+430031.6,1237655504567730553,0.97
SDSS J143129.13+065116.6,1237655744552632390,0.93
SDSS J001039.34-000310.3,1237657190906396787,0.97
SDSS J095103.68+471003.1,1237657630592335892,0.97
SDSS J123151.82+522402.2,1237657856612040727,0.99
SDSS J085220.93+055610.8,1237658492258943218,0.99
SDSS J112839.91+090555.3,1237658491739111430,0.96
SDSS J143403.32+553000.1,1237659149921157266,0.98
SDSS J162614.22+395801.8,1237659326029103124,0.99
SDSS J083002.84+291659.2,1237660962935013455,0.97
SDSS J121821.40+594353.2,1237658608756195512,0.96
SDSS J102335.85+373816.0,1237661136886890597,0.99
SDSS J130113.65+580644.2,1237661418744774733,0.86
SDSS J165754.79+205406.8,1237661464385159485,0.97
SDSS J143358.63+401439.7,1237661851480293512,0.99
SDSS J102336.58+422047.7,1237661852533915758,0.97
SDSS J114111.13+432635.3,1237661871326756971,0.98
SDSS J130741.34+531635.2,1237658800430514224,0.89
SDSS J121513.23+131104.2,1237661950790926377,0.97
SDSS J133839.60+122725.4,1237661950799839366,0.97
SDSS J150622.78+090300.1,1237662198819979509,0.94
SDSS J142123.43+111614.8,1237662199888806080,0.96
SDSS J104038.59+371959.5,1237662225132683436,0.98
SDSS J162351.83+342054.9,1237659119335112727,0.95
SDSS J144406.31+091648.9,1237662239092572435,0.97
SDSS J155325.42+392310.3,1237662303517016323,0.98
SDSS J140902.31+141901.1,1237662531139010693,0.97
SDSS J074912.61+453037.0,1237663530255384984,0.9
SDSS J085046.30+613823.7,1237663916271075464,0.96
SDSS J115101.38+362925.6,1237664337179574306,0.99
SDSS J132628.53+360037.0,1237664672718127208,0.97
SDSS J080320.11+254841.0,1237660562968871039,0.9
SDSS J091756.23+343033.5,1237664871359578333,0.91
SDSS J155323.51+221908.4,1237665128028045494,0.97
SDSS J134059.80+302058.0,1237665226239312030,0.98
SDSS J161457.05+555224.6,1237665356702744838,0.98
SDSS J144601.80+253546.0,1237665429710831793,0.99
SDSS J155555.37+170949.4,1237665549436846221,0.9
SDSS J103545.78+231907.4,1237667538547966093,0.98
SDSS J091454.49+154127.1,1237667782278578381,0.99
SDSS J122901.46+243757.5,1237667911131005011,0.98
SDSS J115005.93+245511.9,1237667911664009229,0.89
SDSS J114526.81+205752.8,1237667917027410141,0.97
SDSS J151757.11+125751.4,1237668332568838370,0.97
SDSS J140814.24+161012.6,1237668350282170521,0.95
SDSS J230328.17+144134.3,1237656496181412005,0.92
SDSS J095242.00+141249.7,1237671124303216722,0.98
SDSS J081125.48+085338.1,1237671124829012601,0.93
SDSS J171142.72+341315.1,1237671934970560743,0.97
SDSS J120846.11+471321.6,1237661357006717017,0.99
SDSS J140042.98-003020.7,1237648720707059790,0.95
SDSS J120918.54+112548.7,1237661811199967384,0.88
SDSS J105545.11+441045.1,1237661852536602770,0.95
SDSS J132843.40+431811.2,1237661872409018447,1.0
SDSS J132840.22+124240.3,1237661950798790731,0.96
SDSS J122433.62+064244.6,1237661970649186471,0.96
SDSS J150701.12+090335.8,1237662198820045076,0.96
SDSS J150632.47+092658.4,1237662199356850419,0.93
SDSS J121348.79+394223.4,1237662224603873331,0.99
SDSS J152915.99+393741.1,1237662474762715147,0.96
SDSS J024807.86-004508.2,1237663783142031507,0.99
SDSS J083221.60+243142.6,1237664668423880909,0.98
SDSS J092557.77+343747.5,1237664871897170061,0.99
SDSS J085034.63+553223.0,1237651272425799806,0.91
SDSS J083524.73+233130.4,1237664875119378652,0.87
SDSS J085745.10+252347.1,1237664878335819880,0.93
SDSS J130655.89+350756.6,1237665025982988449,0.99
SDSS J152918.22+204422.1,1237665533330063398,0.93
SDSS J171455.01+353113.6,1237665569300348955,0.98
SDSS J030747.06+001611.4,1237666301090988181,0.97
SDSS J120043.90+245121.4,1237667447264837701,0.99
SDSS J100654.51+193528.7,1237667783358021680,0.93
SDSS J141146.16+203140.8,1237667783382991002,0.99
SDSS J131446.35+061914.8,1237661974405644440,0.99
SDSS J153646.27+565600.2,1237651538186076286,0.95
SDSS J160817.46+054342.7,1237662197753118835,0.96
SDSS J140700.17+102745.1,1237662198276685864,0.95
SDSS J145629.01+092116.3,1237662198818930727,0.96
SDSS J142019.20+085538.9,1237662238016274656,0.99
SDSS J110117.21+670622.9,1237651539782729807,0.97
SDSS J025711.74-001323.0,1237663783679885466,0.94
SDSS J093615.94+682357.6,1237663789037846741,0.99
SDSS J135655.41+140832.0,1237664291012411602,0.99
SDSS J101327.61+355718.2,1237664668971499609,0.97
SDSS J133342.58+361905.3,1237664853639692425,0.92
SDSS J141516.21+342054.1,1237664853643493430,0.98
SDSS J154843.52+253800.8,1237664853653127466,0.98
SDSS J130316.57+324317.2,1237665227846320263,0.93
SDSS J110458.47+300138.4,1237665328771563577,0.99
SDSS J153332.55+214606.4,1237665371720056869,0.87
SDSS J160648.28+172934.0,1237665428646002757,0.99
SDSS J155919.49+184203.0,1237665429181956398,0.93
SDSS J154843.89+175145.8,1237665549436059926,0.93
SDSS J230326.08-094852.3,1237656538053738657,0.98
SDSS J141756.73+014314.9,1237651735772070008,0.98
SDSS J160043.15+164258.5,1237665549437370757,0.98
SDSS J135708.01+215957.1,1237665564994306269,0.96
SDSS J125248.89+272406.5,1237667323260174385,0.99
SDSS J113434.73+223105.8,1237667735578017894,0.95
SDSS J121305.57+225326.7,1237667735581884592,0.96
SDSS J141410.85+210116.8,1237667910067945622,0.98
SDSS J141515.12+180740.5,1237668298752917533,0.98
SDSS J151035.24+132727.5,1237668332567986397,0.95
SDSS J145255.63+124427.5,1237668348139602046,0.94
SDSS J110259.37+171949.4,1237668586505306233,0.99
SDSS J105228.63+455321.1,1237661358074691637,0.96
SDSS J105402.41+460140.7,1237661358074822722,0.99
SDSS J090007.29+293757.9,1237661382230933525,0.88
SDSS J094908.76+022850.9,1237651754532864162,0.95
SDSS J101902.43+382229.0,1237661383312736410,0.91
SDSS J170533.69+250619.4,1237661386013016363,0.97
SDSS J124302.16+483445.1,1237661435920646302,0.97
SDSS J124304.79+083827.4,1237661977086590991,0.98
SDSS J153147.71+092828.7,1237662200433279287,0.97
SDSS J144837.85+064852.5,1237662268608413745,0.98
SDSS J132610.81+400401.0,1237662305111179451,0.97
SDSS J165615.63+205834.9,1237662336262472207,0.96
SDSS J153347.80+104647.6,1237662637983138003,0.99
SDSS J155124.77+264349.3,1237662662679265434,0.96
SDSS J155159.82+242023.0,1237662697037168786,0.96
SDSS J080441.36+504306.5,1237663530794811644,0.97
SDSS J205440.97-000303.9,1237663543138845390,0.95
SDSS J005656.90-011242.6,1237663782593036412,0.98
SDSS J023239.29+003702.2,1237663784750940246,0.99
SDSS J135100.93+134623.4,1237664290474950869,0.92
SDSS J113426.26+375826.6,1237664339325681704,0.96
SDSS J121117.17+392412.8,1237664667907981545,0.97
SDSS J111817.11+362236.8,1237664818745901160,0.96
SDSS J080837.92+192656.1,1237664836460872012,0.98
SDSS J111456.83+334932.3,1237665016313806992,0.99
SDSS J152140.59+255033.2,1237665128024506701,0.98
SDSS J115640.51+323744.1,1237665227303288864,0.89
SDSS J121117.19+323537.6,1237665330388402265,0.91
SDSS J123238.52+284629.8,1237665440439468124,0.94
SDSS J150134.85+085645.7,1237662198282649702,0.96
SDSS J152522.50+094352.3,1237662200432623623,0.86
SDSS J143915.53+332007.0,1237662223543107709,0.97
SDSS J141721.34+085339.0,1237662263779655839,0.98
SDSS J001642.52+140221.8,1237653650762957111,0.88
SDSS J145315.11+451122.2,1237662499462840612,0.92
SDSS J150436.95+102356.1,1237662635832574182,0.99
SDSS J143518.38+350707.4,1237662663208140812,0.99
SDSS J081209.50+522718.8,1237663530795729101,0.96
SDSS J073749.42+462351.5,1237663787952439575,0.97
SDSS J005028.16+154052.0,1237653652914045124,0.9
SDSS J102349.21+135708.1,1237664106855006384,0.94
SDSS J105458.85+141617.8,1237664132092985373,0.89
SDSS J123834.72+142108.6,1237664289930412065,0.98
SDSS J133225.53+382136.1,1237664294759694500,0.99
SDSS J140311.99+344104.5,1237664673258275012,0.99
SDSS J102348.60+334828.7,1237664818740920379,0.99
SDSS J074500.67+272835.9,1237657118403854688,0.93
SDSS J094912.35+021611.8,1237653665257685206,0.96
SDSS J092446.34+284858.4,1237664878875705448,0.94
SDSS J092638.54+263508.7,1237665127990493312,0.98
SDSS J121056.25+313927.2,1237665329314660360,0.95
SDSS J152520.48+171936.7,1237665565540483285,0.93
SDSS J031028.14+010551.6,1237666302165057643,0.97
SDSS J011448.67-002946.0,1237666338653012001,0.98
SDSS J231433.12+001409.5,1237666408437448881,0.99
SDSS J231543.19+002501.1,1237666408437579903,0.99
SDSS J091732.79+190307.9,1237667429019353275,0.99
SDSS J085948.62+495630.1,1237654381439746095,0.95
SDSS J130212.78+281253.4,1237667444585791491,0.9
SDSS J105828.31+242223.3,1237667551418843208,0.98
SDSS J093603.82+164537.3,1237667734491824164,0.97
SDSS J104150.49+211841.3,1237667736109514793,0.99
SDSS J151157.73+364706.1,1237661873491804232,0.97
SDSS J132341.90+130718.8,1237661951335071946,0.98
SDSS J130337.85+075414.3,1237661972264058886,0.97
SDSS J152845.26+072821.0,1237662197748728074,0.97
SDSS J122054.67+110942.4,1237662239077171244,0.92
SDSS J140118.10+100707.7,1237662239087984694,0.96
SDSS J133937.80+060912.9,1237662244983209992,0.97
SDSS J152902.48+060159.6,1237662262713778287,0.87
SDSS J140152.25+084709.3,1237662263241080966,0.99
SDSS J133214.41+102430.4,1237662264848482446,0.99
SDSS J151639.56+425713.9,1237662301903061116,0.99
SDSS J110822.04+135123.1,1237664131020619939,0.94
SDSS J132336.93+135824.7,1237664289935196255,0.98
SDSS J115339.59+382749.8,1237664820359659642,0.94
SDSS J115342.03+351008.8,1237665025439629315,0.96
SDSS J104009.81+262957.4,1237667209982836842,0.96
SDSS J091038.49+192822.6,1237667293188784327,0.85
SDSS J121905.39+271754.3,1237667442970984577,0.98
SDSS J133933.75+230726.2,1237667446737862801,0.94
SDSS J094822.78+540027.3,1237655108368728212,0.94
SDSS J121913.45+222553.2,1237667735045669095,0.98
SDSS J110827.16+223708.9,1237667736649138379,0.87
SDSS J092322.66+164305.7,1237667782816432299,0.88
SDSS J132335.47+215435.5,1237667782841204778,0.96
SDSS J140822.48+165546.8,1237668270828814555,0.91
SDSS J135920.31+100821.5,1237662264851431452,0.97
SDSS J145324.60+462907.9,1237662302974443663,0.92
SDSS J154716.05+093459.8,1237662534359974372,0.97
SDSS J144513.95+330149.0,1237662661598642248,0.99
SDSS J085940.80+614521.1,1237663531874386162,0.98
SDSS J153934.87+231156.4,1237665101145964701,0.95
SDSS J101402.77+293825.8,1237665126921535593,0.87
SDSS J113730.97+312144.3,1237665329311514762,0.99
SDSS J132145.44+311414.0,1237665329858150462,0.94
SDSS J083706.51+412722.7,1237657594615759109,0.99
SDSS J153932.76+172554.7,1237665567152537820,0.97
SDSS J020211.84-000749.5,1237666407918927888,0.99
SDSS J083214.34+193719.9,1237667142861783447,0.95
SDSS J075313.28+125353.4,1237667211575362216,0.92
SDSS J090904.31+203451.6,1237667253459747012,0.96
SDSS J100731.98+525337.4,1237657633802092676,0.99
SDSS J110658.99+230022.7,1237667549272080652,0.98
SDSS J144516.86+172355.1,1237667733987065895,0.97
SDSS J092011.57+163148.9,1237667782816104571,0.99
SDSS J144742.16+182720.6,1237667782849986858,0.97
SDSS J115251.04+201422.0,1237667915954454593,0.95
SDSS J135920.20+145805.4,1237668313773244576,0.96
SDSS J082514.49+250058.0,1237661086420304107,0.98
SDSS J115632.70+463149.5,1237661356468928724,0.89
SDSS J100018.36+360557.3,1237661382237094027,0.96
SDSS J141129.10+550718.6,1237661388141363348,0.92
SDSS J143717.14+385619.5,1237661850407075995,0.97
SDSS J115012.44+452843.0,1237661852003991657,0.91
SDSS J105731.87+081756.2,1237658491198832772,0.98
SDSS J105843.32+431915.2,1237661872934027365,0.99
SDSS J110358.06+410358.1,1237661967423897701,0.97
SDSS J130543.95+073304.1,1237661971727384761,0.98
SDSS J130540.55+430211.3,1237662196140802118,0.97
SDSS J143715.95+100024.2,1237662198816833775,0.91
SDSS J121944.14+090854.9,1237662236392685639,0.99
SDSS J133624.38+074759.6,1237662247130300506,0.97
SDSS J153810.66+044649.4,1237662267540111464,0.94
SDSS J032247.22+000857.6,1237663238739198066,0.92
SDSS J233450.54-011217.6,1237663275777523856,0.99
SDSS J080218.51+555424.7,1237663918414889326,0.99
SDSS J100020.85+112009.0,1237664104704901132,0.98
SDSS J104610.57+131730.4,1237664131018260659,0.94
SDSS J131935.95+533009.7,1237658916923179107,0.98
SDSS J121622.14+151543.2,1237664291001794667,0.96
SDSS J105251.53+374423.0,1237664668438102203,0.92
SDSS J130248.72+371323.5,1237664673252835444,0.98
SDSS J082944.35+222527.8,1237664836463362379,0.98
SDSS J113219.29+345709.9,1237665129076555903,0.9
SDSS J110817.99+311128.0,1237665368506761410,0.9
SDSS J154006.76+204050.1,1237665429179793438,0.96
SDSS J160529.17+194849.0,1237665536542113890,0.95
SDSS J155802.77+162051.3,1237665567691374897,0.98
SDSS J011106.17+151019.6,1237666215143997621,0.99
SDSS J212526.60+041851.2,1237669761180172740,0.99
SDSS J101348.35+180734.3,1237670966465134608,0.97
SDSS J113946.29-015230.8,1237671141480005974,0.92
SDSS J120545.55+102349.7,1237674599462994088,0.98
SDSS J144549.04+502338.6,1237661416067825676,0.89
SDSS J131717.39+472031.2,1237661435386331265,0.98
SDSS J160534.64+323940.9,1237661465988563291,0.97
SDSS J132449.11+434038.0,1237661850937655387,0.88
SDSS J140848.26+383225.7,1237662193998823468,0.98
SDSS J141915.26+561400.5,1237659325480697966,0.97
SDSS J143316.63+093942.4,1237662198279569535,0.97
SDSS J133246.69+374225.3,1237662224073752716,0.98
SDSS J161217.90+255930.8,1237662306738045210,0.97
SDSS J173337.71+592951.9,1237659897783517644,0.95
SDSS J164555.87+273105.7,1237662500012228849,0.95
SDSS J150209.39+105039.9,1237662528997359869,0.97
SDSS J141835.40+125818.5,1237662636901269594,0.97
SDSS J111854.69+364027.5,1237664338250563587,0.98
SDSS J100006.49+381019.9,1237660763235156024,0.87
SDSS J133804.04+323223.4,1237665023838519418,0.94
SDSS J015700.57-000523.4,1237666407918338291,0.99
SDSS J075510.42+142213.2,1237667255599104169,0.99
SDSS J125735.69+482914.5,1237661149767532629,0.98
